_id,event_time,symbol,trade_id,price,quantity,buyer_order_id,seller_order_id,trade_time,side
ObjectId("5b5175e72c3f9006d8b2546a"),1532065253267,XLMBTC,11671032,0.00004005,732,37755376,37755378,1532065253263,sell
ObjectId("5b5175e82c3f9006d8b2546b"),1532065254369,XLMBTC,11671033,0.00004005,174,37755376,37755379,1532065254366,sell
ObjectId("5b5175e92c3f9006d8b2546c"),1532065254988,XLMBTC,11671034,0.0000401,43,37755382,37755360,1532065254984,buy
ObjectId("5b5175e92c3f9006d8b2546d"),1532065255590,XLMBTC,11671035,0.0000401,249,37755383,37755360,1532065255587,buy
ObjectId("5b5175ed2c3f9006d8b2546e"),1532065259590,XLMBTC,11671036,0.00004007,1427,37755391,37755390,1532065259586,buy
ObjectId("5b5175ed2c3f9006d8b2546f"),1532065259598,XLMBTC,11671037,0.00004005,518,37755384,37755392,1532065259595,sell
ObjectId("5b5175ed2c3f9006d8b25470"),1532065259616,XLMBTC,11671038,0.0000401,22668,37755393,37755360,1532065259614,buy
ObjectId("5b5175ed2c3f9006d8b25471"),1532065259616,XLMBTC,11671039,0.0000401,65,37755393,37755375,1532065259614,buy
ObjectId("5b5175ee2c3f9006d8b25472"),1532065259856,XLMBTC,11671040,0.0000401,24901,37755393,37755394,1532065259852,sell
ObjectId("5b5175ee2c3f9006d8b25473"),1532065259856,XLMBTC,11671041,0.00004005,594,37755389,37755394,1532065259852,sell
ObjectId("5b5175ee2c3f9006d8b25474"),1532065259856,XLMBTC,11671042,0.00004004,5591,37755230,37755394,1532065259852,sell
ObjectId("5b5175ee2c3f9006d8b25475"),1532065259921,XLMBTC,11671043,0.00004004,808,37755395,37755394,1532065259918,buy
ObjectId("5b5175ee2c3f9006d8b25476"),1532065259930,XLMBTC,11671044,0.00004004,662,37755396,37755394,1532065259930,buy
ObjectId("5b5175ee2c3f9006d8b25477"),1532065260048,XLMBTC,11671045,0.00004004,662,37755397,37755394,1532065260045,buy
ObjectId("5b5175ee2c3f9006d8b25478"),1532065260387,XLMBTC,11671046,0.00004003,4,37755363,37755398,1532065260386,sell
ObjectId("5b5175ee2c3f9006d8b25479"),1532065260420,XLMBTC,11671047,0.00004004,372,37755399,37755394,1532065260417,buy
ObjectId("5b5175ee2c3f9006d8b2547a"),1532065260563,XLMBTC,11671048,0.00004004,21424,37755401,37755394,1532065260561,buy
ObjectId("5b5175ee2c3f9006d8b2547b"),1532065260718,XLMBTC,11671049,0.00004004,2826,37755402,37755394,1532065260714,buy
ObjectId("5b5175ee2c3f9006d8b2547c"),1532065260733,XLMBTC,11671050,0.00004004,3000,37755403,37755394,1532065260731,buy
ObjectId("5b5175ef2c3f9006d8b2547d"),1532065260987,XLMBTC,11671051,0.00004004,43,37755406,37755394,1532065260984,buy
ObjectId("5b5175ef2c3f9006d8b2547e"),1532065260996,XLMBTC,11671052,0.00004004,701,37755407,37755394,1532065260993,buy
ObjectId("5b5175f02c3f9006d8b2547f"),1532065262097,XLMBTC,11671053,0.00004004,461,37755415,37755394,1532065262094,buy
ObjectId("5b5175f32c3f9006d8b25480"),1532065265180,XLMBTC,11671054,0.00004003,1,37755363,37755427,1532065265177,sell
ObjectId("5b5175f52c3f9006d8b25481"),1532065267267,XLMBTC,11671055,0.00004003,24,37755363,37755435,1532065267266,sell
ObjectId("5b5175f52c3f9006d8b25482"),1532065267267,XLMBTC,11671056,0.00004003,89,37755432,37755435,1532065267266,sell
ObjectId("5b5175f52c3f9006d8b25483"),1532065267492,XLMBTC,11671057,0.00004004,55,37755436,37755394,1532065267492,buy
ObjectId("5b5175f52c3f9006d8b25484"),1532065267520,XLMBTC,11671058,0.00004004,717,37755437,37755394,1532065267516,buy
ObjectId("5b5175f62c3f9006d8b25485"),1532065267882,XLMBTC,11671059,0.00004004,2498,37755439,37755394,1532065267879,buy
ObjectId("5b5175f72c3f9006d8b25486"),1532065269755,XLMBTC,11671060,0.00004004,25,37755452,37755394,1532065269753,buy
ObjectId("5b5175f92c3f9006d8b25487"),1532065271346,XLMBTC,11671061,0.00004004,822,37755463,37755394,1532065271343,buy
ObjectId("5b5175fa2c3f9006d8b25488"),1532065272723,XLMBTC,11671062,0.00004003,161,37755432,37755470,1532065272716,sell
ObjectId("5b5175fa2c3f9006d8b25489"),1532065272723,XLMBTC,11671063,0.00004003,25,37755457,37755470,1532065272716,sell
ObjectId("5b5175fa2c3f9006d8b2548a"),1532065272723,XLMBTC,11671064,0.00004002,152,37708116,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2548b"),1532065272723,XLMBTC,11671065,0.00004002,210,37734709,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2548c"),1532065272723,XLMBTC,11671066,0.00004002,155,37740754,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2548d"),1532065272723,XLMBTC,11671067,0.00004001,50,37717635,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2548e"),1532065272723,XLMBTC,11671068,0.00004001,2500,37729569,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2548f"),1532065272723,XLMBTC,11671069,0.00004001,1569,37741889,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25490"),1532065272723,XLMBTC,11671070,0.00004001,36,37742223,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25491"),1532065272723,XLMBTC,11671071,0.00004001,762,37748194,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25492"),1532065272723,XLMBTC,11671072,0.00004001,233,37749467,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25493"),1532065272723,XLMBTC,11671073,0.00004,69,37708026,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25494"),1532065272723,XLMBTC,11671074,0.00004,125,37708177,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25495"),1532065272723,XLMBTC,11671075,0.00004,110,37708676,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25496"),1532065272723,XLMBTC,11671076,0.00004,116,37710520,37755470,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25497"),1532065272724,XLMBTC,11671077,0.00004,12383,37710520,37717963,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25498"),1532065272724,XLMBTC,11671078,0.00004,110,37711642,37717963,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b25499"),1532065272724,XLMBTC,11671079,0.00004,674,37715016,37717963,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2549a"),1532065272724,XLMBTC,11671080,0.00004,25,37715369,37717963,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2549b"),1532065272724,XLMBTC,11671081,0.00004,3670,37715822,37717963,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2549c"),1532065272724,XLMBTC,11671082,0.00004,4047,37715822,37719376,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2549d"),1532065272725,XLMBTC,11671083,0.00004,1501,37715822,37724806,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2549e"),1532065272725,XLMBTC,11671084,0.00004,157,37715822,37730658,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b2549f"),1532065272725,XLMBTC,11671085,0.00004,501,37720970,37730658,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b254a0"),1532065272727,XLMBTC,11671086,0.00004,1099,37720970,37748759,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b254a1"),1532065272727,XLMBTC,11671087,0.00004,235,37728192,37748759,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b254a2"),1532065272727,XLMBTC,11671088,0.00004,1798,37729197,37748759,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b254a3"),1532065272728,XLMBTC,11671089,0.00004,513,37729197,37749161,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b254a4"),1532065272728,XLMBTC,11671090,0.00004,450,37731271,37749161,1532065272716,sell
ObjectId("5b5175fb2c3f9006d8b254a5"),1532065272728,XLMBTC,11671091,0.00004,175,37735297,37749161,1532065272716,sell
ObjectId("5b5175fd2c3f9006d8b254a6"),1532065274906,XLMBTC,11671092,0.00004,4,37735297,37755481,1532065274903,sell
ObjectId("5b5175fd2c3f9006d8b254a7"),1532065275196,XLMBTC,11671093,0.00004,262,37735297,37755484,1532065275192,sell
ObjectId("5b5175fd2c3f9006d8b254a8"),1532065275196,XLMBTC,11671094,0.00004,33,37740679,37755484,1532065275192,sell
ObjectId("5b5175fd2c3f9006d8b254a9"),1532065275196,XLMBTC,11671095,0.00004,7418,37747897,37755484,1532065275192,sell
ObjectId("5b5175fd2c3f9006d8b254aa"),1532065275499,XLMBTC,11671096,0.00004002,65,37755487,37738292,1532065275495,buy
ObjectId("5b5175fd2c3f9006d8b254ab"),1532065275505,XLMBTC,11671097,0.00004,6384,37747897,37755488,1532065275502,sell
ObjectId("5b5175fd2c3f9006d8b254ac"),1532065275603,XLMBTC,11671098,0.00004004,329,37755489,37755394,1532065275601,buy
ObjectId("5b5175fe2c3f9006d8b254ad"),1532065276738,XLMBTC,11671099,0.00004004,556,37755499,37755394,1532065276735,buy
ObjectId("5b5175ff2c3f9006d8b254ae"),1532065277537,XLMBTC,11671100,0.00004004,430,37755502,37755394,1532065277534,buy
ObjectId("5b5176002c3f9006d8b254af"),1532065277920,XLMBTC,11671101,0.00004,250,37747897,37755504,1532065277916,sell
ObjectId("5b5176012c3f9006d8b254b0"),1532065279232,XLMBTC,11671102,0.00004,1000,37747897,37755506,1532065279228,sell
ObjectId("5b5176012c3f9006d8b254b1"),1532065279350,XLMBTC,11671103,0.00004,7713,37747897,37755507,1532065279347,sell
ObjectId("5b5176032c3f9006d8b254b2"),1532065281536,XLMBTC,11671104,0.00004003,158,37755514,37755511,1532065281534,buy
ObjectId("5b5176042c3f9006d8b254b3"),1532065281896,XLMBTC,11671105,0.00004,1537,37747897,37755515,1532065281892,sell
ObjectId("5b5176042c3f9006d8b254b4"),1532065282222,XLMBTC,11671106,0.00004,456,37747897,37755518,1532065282219,sell
ObjectId("5b5176042c3f9006d8b254b5"),1532065282222,XLMBTC,11671107,0.00004,2145,37749358,37755518,1532065282219,sell
ObjectId("5b5176042c3f9006d8b254b6"),1532065282222,XLMBTC,11671108,0.00004,1388,37753033,37755518,1532065282219,sell
ObjectId("5b5176042c3f9006d8b254b7"),1532065282222,XLMBTC,11671109,0.00004,11185,37753958,37755518,1532065282219,sell
ObjectId("5b5176042c3f9006d8b254b8"),1532065282690,XLMBTC,11671110,0.00004,2472,37753958,37755520,1532065282687,sell
ObjectId("5b5176062c3f9006d8b254b9"),1532065284284,XLMBTC,11671111,0.00004003,2510,37755522,37755511,1532065284282,buy
ObjectId("5b5176062c3f9006d8b254ba"),1532065284284,XLMBTC,11671112,0.00004003,158,37755522,37755512,1532065284282,buy
ObjectId("5b5176062c3f9006d8b254bb"),1532065284310,XLMBTC,11671113,0.00004003,17291,37755523,37755512,1532065284308,buy
ObjectId("5b5176072c3f9006d8b254bc"),1532065285039,XLMBTC,11671114,0.00004,13000,37753958,37755528,1532065285035,sell
ObjectId("5b5176072c3f9006d8b254bd"),1532065285616,XLMBTC,11671115,0.00004,501,37753958,37755530,1532065285613,sell
ObjectId("5b5176082c3f9006d8b254be"),1532065286079,XLMBTC,11671116,0.00004004,34,37755532,37755394,1532065286076,buy
ObjectId("5b5176092c3f9006d8b254bf"),1532065287421,XLMBTC,11671117,0.00004,8,37753958,37755535,1532065287418,sell
ObjectId("5b5176092c3f9006d8b254c0"),1532065287623,XLMBTC,11671118,0.00004,138,37753958,37755536,1532065287620,sell
ObjectId("5b51760a2c3f9006d8b254c1"),1532065288519,XLMBTC,11671119,0.00004004,27,37755541,37755394,1532065288515,buy
ObjectId("5b51760d2c3f9006d8b254c2"),1532065291016,XLMBTC,11671120,0.00004001,10018,37755537,37755547,1532065291013,sell
ObjectId("5b51760d2c3f9006d8b254c3"),1532065291050,XLMBTC,11671121,0.00004001,232,37755538,37755548,1532065291048,sell
ObjectId("5b51760d2c3f9006d8b254c4"),1532065291670,XLMBTC,11671122,0.00004,5705,37753958,37755550,1532065291668,sell
ObjectId("5b51760d2c3f9006d8b254c5"),1532065291670,XLMBTC,11671123,0.00004,67,37754911,37755550,1532065291668,sell
ObjectId("5b51760e2c3f9006d8b254c6"),1532065292269,XLMBTC,11671124,0.00004004,1228,37755552,37755394,1532065292267,buy
ObjectId("5b5176122c3f9006d8b254c7"),1532065296046,XLMBTC,11671125,0.00003999,423,37713029,37755559,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254c8"),1532065296047,XLMBTC,11671126,0.00003999,278,37713029,37746159,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254c9"),1532065296047,XLMBTC,11671127,0.00003999,26,37755465,37746159,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254ca"),1532065296047,XLMBTC,11671128,0.00003998,72,37754212,37746159,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254cb"),1532065296050,XLMBTC,11671129,0.00003997,3000,37752028,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254cc"),1532065296050,XLMBTC,11671130,0.00003997,340,37755323,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254cd"),1532065296050,XLMBTC,11671131,0.00003997,350,37755424,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254ce"),1532065296050,XLMBTC,11671132,0.00003997,37,37755429,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254cf"),1532065296050,XLMBTC,11671133,0.00003996,35,37733666,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d0"),1532065296050,XLMBTC,11671134,0.00003996,457,37736666,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d1"),1532065296050,XLMBTC,11671135,0.00003996,147,37741866,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d2"),1532065296050,XLMBTC,11671136,0.00003995,11532,37709297,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d3"),1532065296050,XLMBTC,11671137,0.00003995,377,37712051,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d4"),1532065296050,XLMBTC,11671138,0.00003995,38,37730276,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d5"),1532065296050,XLMBTC,11671139,0.00003995,56,37731713,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d6"),1532065296050,XLMBTC,11671140,0.00003995,31,37737870,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d7"),1532065296050,XLMBTC,11671141,0.00003995,77,37707670,37752965,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d8"),1532065296050,XLMBTC,11671142,0.00003993,3962,37711912,37736052,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254d9"),1532065296051,XLMBTC,11671143,0.00003993,288,37711912,37750079,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254da"),1532065296051,XLMBTC,11671144,0.00003993,32,37711912,37714891,1532065296043,sell
ObjectId("5b5176122c3f9006d8b254db"),1532065296072,XLMBTC,11671145,0.00003995,208,37755560,37752965,1532065296068,buy
ObjectId("5b5176122c3f9006d8b254dc"),1532065296183,XLMBTC,11671146,0.00003995,84,37755562,37752965,1532065296180,buy
ObjectId("5b5176122c3f9006d8b254dd"),1532065296246,XLMBTC,11671147,0.00003995,74,37755564,37752965,1532065296243,buy
ObjectId("5b5176122c3f9006d8b254de"),1532065296461,XLMBTC,11671148,0.00003995,38,37755567,37752965,1532065296459,buy
ObjectId("5b5176132c3f9006d8b254df"),1532065297205,XLMBTC,11671149,0.00003993,8,37711912,37755579,1532065297201,sell
ObjectId("5b5176132c3f9006d8b254e0"),1532065297391,XLMBTC,11671150,0.00003993,736,37711912,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e1"),1532065297391,XLMBTC,11671151,0.00003993,700,37755578,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e2"),1532065297391,XLMBTC,11671152,0.00003992,55,37714668,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e3"),1532065297391,XLMBTC,11671153,0.00003991,74,37727759,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e4"),1532065297391,XLMBTC,11671154,0.0000399,269,37739480,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e5"),1532065297391,XLMBTC,11671155,0.0000399,134,37753724,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e6"),1532065297391,XLMBTC,11671156,0.0000399,94,37754675,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e7"),1532065297391,XLMBTC,11671157,0.0000399,1143,37755453,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e8"),1532065297391,XLMBTC,11671158,0.00003989,127,37707746,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254e9"),1532065297391,XLMBTC,11671159,0.00003989,122,37754442,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254ea"),1532065297391,XLMBTC,11671160,0.00003989,660,37755430,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254eb"),1532065297391,XLMBTC,11671161,0.00003988,141,37739871,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254ec"),1532065297391,XLMBTC,11671162,0.00003987,742,37752089,37755581,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254ed"),1532065297392,XLMBTC,11671163,0.00003987,1420,37752089,37735535,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254ee"),1532065297392,XLMBTC,11671164,0.00003987,30,37755242,37735535,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254ef"),1532065297392,XLMBTC,11671165,0.00003986,4735,37706528,37735535,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254f0"),1532065297393,XLMBTC,11671166,0.00003986,1424,37706528,37714188,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254f1"),1532065297393,XLMBTC,11671167,0.00003986,26,37742249,37714188,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254f2"),1532065297393,XLMBTC,11671168,0.00003986,26,37742449,37714188,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254f3"),1532065297393,XLMBTC,11671169,0.00003986,28,37751944,37714188,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254f4"),1532065297393,XLMBTC,11671170,0.00003986,5735,37755479,37714188,1532065297385,sell
ObjectId("5b5176132c3f9006d8b254f5"),1532065297408,XLMBTC,11671171,0.00003986,1552,37755582,37714188,1532065297402,buy
ObjectId("5b5176132c3f9006d8b254f6"),1532065297517,XLMBTC,11671172,0.00003986,75,37755584,37714188,1532065297515,buy
ObjectId("5b5176132c3f9006d8b254f7"),1532065297535,XLMBTC,11671173,0.00003986,270,37755585,37714188,1532065297533,buy
ObjectId("5b5176132c3f9006d8b254f8"),1532065297538,XLMBTC,11671174,0.00003986,252,37755586,37714188,1532065297536,buy
ObjectId("5b5176132c3f9006d8b254f9"),1532065297575,XLMBTC,11671175,0.00003986,270,37755587,37714188,1532065297572,buy
ObjectId("5b5176132c3f9006d8b254fa"),1532065297710,XLMBTC,11671176,0.00003986,811,37755589,37714188,1532065297708,buy
ObjectId("5b5176132c3f9006d8b254fb"),1532065297765,XLMBTC,11671177,0.00003986,5531,37755591,37714188,1532065297761,buy
ObjectId("5b5176142c3f9006d8b254fc"),1532065298220,XLMBTC,11671178,0.00003986,101,37755592,37755612,1532065298216,sell
ObjectId("5b5176142c3f9006d8b254fd"),1532065298438,XLMBTC,11671179,0.00003986,1,37755592,37755617,1532065298435,sell
ObjectId("5b5176142c3f9006d8b254fe"),1532065298444,XLMBTC,11671180,0.0000399,6717,37755618,37714136,1532065298440,buy
ObjectId("5b5176152c3f9006d8b254ff"),1532065299084,XLMBTC,11671181,0.00003993,66,37755636,37755630,1532065299079,buy
ObjectId("5b5176152c3f9006d8b25500"),1532065299084,XLMBTC,11671182,0.00003994,1094,37755636,37755627,1532065299079,buy
ObjectId("5b5176152c3f9006d8b25501"),1532065299084,XLMBTC,11671183,0.00003995,12547,37755636,37752965,1532065299079,buy
ObjectId("5b5176152c3f9006d8b25502"),1532065299671,XLMBTC,11671184,0.00003994,100,37755650,37755641,1532065299667,buy
ObjectId("5b5176162c3f9006d8b25503"),1532065300275,XLMBTC,11671185,0.0000399,74,37755634,37755663,1532065300273,sell
ObjectId("5b5176162c3f9006d8b25504"),1532065300294,XLMBTC,11671186,0.0000399,375,37755634,37755664,1532065300293,sell
ObjectId("5b5176162c3f9006d8b25505"),1532065300316,XLMBTC,11671187,0.0000399,2625,37755634,37755665,1532065300313,sell
ObjectId("5b5176162c3f9006d8b25506"),1532065300400,XLMBTC,11671188,0.00003993,4,37755669,37755654,1532065300396,buy
ObjectId("5b5176172c3f9006d8b25507"),1532065301440,XLMBTC,11671189,0.00003993,32,37755677,37755654,1532065301437,buy
ObjectId("5b5176182c3f9006d8b25508"),1532065302148,XLMBTC,11671190,0.00003993,904,37755687,37755654,1532065302148,buy
ObjectId("5b5176182c3f9006d8b25509"),1532065302510,XLMBTC,11671191,0.00003992,8532,37755694,37755688,1532065302508,buy
ObjectId("5b51761b2c3f9006d8b2550a"),1532065305013,XLMBTC,11671192,0.00003992,758,37755727,37755688,1532065305009,buy
ObjectId("5b51761b2c3f9006d8b2550b"),1532065305484,XLMBTC,11671193,0.00003991,37154,37755734,37755733,1532065305480,buy
ObjectId("5b51761b2c3f9006d8b2550c"),1532065305494,XLMBTC,11671194,0.00003992,9409,37755735,37755688,1532065305491,buy
ObjectId("5b51761b2c3f9006d8b2550d"),1532065305494,XLMBTC,11671195,0.00003992,9290,37755735,37755689,1532065305491,buy
ObjectId("5b51761b2c3f9006d8b2550e"),1532065305512,XLMBTC,11671196,0.00003992,6321,37755737,37755689,1532065305509,buy
ObjectId("5b51761b2c3f9006d8b2550f"),1532065305537,XLMBTC,11671197,0.00003994,1500,37755738,37755667,1532065305534,buy
ObjectId("5b51761b2c3f9006d8b25510"),1532065305537,XLMBTC,11671198,0.00003995,2122,37755738,37752965,1532065305534,buy
ObjectId("5b51761d2c3f9006d8b25511"),1532065306775,XLMBTC,11671199,0.00003993,2869,37755744,37755749,1532065306773,sell
ObjectId("5b5176212c3f9006d8b25512"),1532065310769,XLMBTC,11671200,0.00003993,4392,37755744,37755773,1532065310767,sell
ObjectId("5b5176212c3f9006d8b25513"),1532065310783,XLMBTC,11671201,0.00003993,2414,37755744,37755774,1532065310780,sell
ObjectId("5b5176242c3f9006d8b25514"),1532065314222,XLMBTC,11671202,0.00003992,7713,37755737,37755784,1532065314219,sell
ObjectId("5b5176272c3f9006d8b25515"),1532065317602,XLMBTC,11671203,0.00003993,250,37755797,37755788,1532065317596,buy
ObjectId("5b5176282c3f9006d8b25516"),1532065317832,XLMBTC,11671204,0.00003993,44,37755798,37755788,1532065317831,buy
ObjectId("5b51762a2c3f9006d8b25517"),1532065319779,XLMBTC,11671205,0.00003993,200,37755799,37755788,1532065319775,buy
ObjectId("5b51762b2c3f9006d8b25518"),1532065320789,XLMBTC,11671206,0.00003992,125,37755737,37755801,1532065320785,sell
ObjectId("5b51762b2c3f9006d8b25519"),1532065321071,XLMBTC,11671207,0.00003992,1452,37755737,37755804,1532065321068,sell
ObjectId("5b51762c2c3f9006d8b2551a"),1532065321774,XLMBTC,11671208,0.00003992,43,37755808,37755804,1532065321772,buy
ObjectId("5b51762e2c3f9006d8b2551b"),1532065324033,XLMBTC,11671209,0.00003991,51,37755820,37755818,1532065324029,buy
ObjectId("5b5176312c3f9006d8b2551c"),1532065326825,XLMBTC,11671210,0.00003991,110,37755820,37755825,1532065326821,sell
ObjectId("5b5176312c3f9006d8b2551d"),1532065327286,XLMBTC,11671211,0.00003992,10904,37755827,37755804,1532065327283,buy
ObjectId("5b5176322c3f9006d8b2551e"),1532065328573,XLMBTC,11671212,0.00003992,251,37755829,37755804,1532065328572,buy
ObjectId("5b5176332c3f9006d8b2551f"),1532065329138,XLMBTC,11671213,0.00003992,250,37755832,37755804,1532065329134,buy
ObjectId("5b5176362c3f9006d8b25520"),1532065332077,XLMBTC,11671214,0.00003992,950,37755843,37755804,1532065332074,buy
ObjectId("5b5176362c3f9006d8b25521"),1532065332326,XLMBTC,11671215,0.00003992,250,37755844,37755804,1532065332322,buy
ObjectId("5b5176362c3f9006d8b25522"),1532065332741,XLMBTC,11671216,0.00003992,250,37755848,37755804,1532065332738,buy
ObjectId("5b5176372c3f9006d8b25523"),1532065333441,XLMBTC,11671217,0.00003992,252,37755851,37755804,1532065333440,buy
ObjectId("5b51763a2c3f9006d8b25524"),1532065336111,XLMBTC,11671218,0.00003992,576,37755856,37755804,1532065336110,buy
ObjectId("5b51763a2c3f9006d8b25525"),1532065336370,XLMBTC,11671219,0.00003991,337,37755820,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b25526"),1532065336371,XLMBTC,11671220,0.00003986,1171,37755593,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b25527"),1532065336371,XLMBTC,11671221,0.00003986,991,37755607,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b25528"),1532065336371,XLMBTC,11671222,0.00003985,133,37715505,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b25529"),1532065336371,XLMBTC,11671223,0.00003984,50,37755816,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b2552a"),1532065336371,XLMBTC,11671224,0.00003983,103,37713470,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b2552b"),1532065336371,XLMBTC,11671225,0.00003983,162,37742448,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b2552c"),1532065336371,XLMBTC,11671226,0.00003983,40,37754678,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b2552d"),1532065336371,XLMBTC,11671227,0.00003982,168,37705113,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b2552e"),1532065336371,XLMBTC,11671228,0.00003982,26,37742443,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b2552f"),1532065336371,XLMBTC,11671229,0.00003982,26,37747693,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b25530"),1532065336371,XLMBTC,11671230,0.00003981,1988,37754513,37755858,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b25531"),1532065336371,XLMBTC,11671231,0.00003981,5331,37754513,37716815,1532065336366,sell
ObjectId("5b51763a2c3f9006d8b25532"),1532065336494,XLMBTC,11671232,0.00003983,270,37755859,37721059,1532065336492,buy
ObjectId("5b51763a2c3f9006d8b25533"),1532065336525,XLMBTC,11671233,0.00003983,74,37755860,37721059,1532065336522,buy
ObjectId("5b51763a2c3f9006d8b25534"),1532065336612,XLMBTC,11671234,0.00003983,296,37755861,37721059,1532065336607,buy
ObjectId("5b51763b2c3f9006d8b25535"),1532065336782,XLMBTC,11671235,0.00003985,50,37755862,37746589,1532065336780,buy
ObjectId("5b51763b2c3f9006d8b25536"),1532065336939,XLMBTC,11671236,0.00003981,8,37754513,37755866,1532065336937,sell
ObjectId("5b51763c2c3f9006d8b25537"),1532065337972,XLMBTC,11671237,0.00003985,1087,37755880,37746589,1532065337969,buy
ObjectId("5b51763c2c3f9006d8b25538"),1532065337989,XLMBTC,11671238,0.00003985,657,37755882,37746589,1532065337984,buy
ObjectId("5b51763c2c3f9006d8b25539"),1532065338075,XLMBTC,11671239,0.00003991,250,37755884,37755863,1532065338075,buy
ObjectId("5b51763d2c3f9006d8b2553a"),1532065338769,XLMBTC,11671240,0.0000399,50,37755893,37755890,1532065338766,buy
